127.0.0.1 - - [01/Oct/2021:09:05:34 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:12:41 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4300
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:12:41 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:12:58 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:12:58 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4246
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:12:58 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:14:08 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:14:08 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4337
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:14:08 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:15:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:15:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:15:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4458
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:16:17 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:16:17 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4480
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:16:17 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:16:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:16:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4480
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:16:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:16:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:16:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4458
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:16:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:22:35 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:32:05 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 200 4059
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:32:05 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:32:05 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:32:41 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:32:41 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:33:39 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 200 4059
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:33:39 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:33:39 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4478
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:33:39 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/logo.gif HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:33:39 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/side_banner.jpg HTTP/1.1" 200 32435
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:33:39 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/visual_img.png HTTP/1.1" 200 238080
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:34:29 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:35:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:35:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4519
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:35:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:36:23 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:37:05 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:37:05 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4538
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:37:05 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:13 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:13 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:13 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4595
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4615
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 200 4059
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4615
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/visual_img.png HTTP/1.1" 200 238080
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/logo.gif HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:38:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/side_banner.jpg HTTP/1.1" 200 32435
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:01 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:01 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:01 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:18 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:18 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4627
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:18 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:39:38 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:40:06 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:40:06 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4621
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:40:06 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4836
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:32 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:32 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4835
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:32 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4822
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:43:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:44:09 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:44:09 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4822
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:44:09 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:44:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:44:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4822
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:44:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:44:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:44:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:44:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4822
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:45:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:45:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4843
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:45:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:49:17 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:49:17 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:49:17 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5175
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:49:29 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:49:29 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:49:29 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:49:34 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:49:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:49:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5176
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:49:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:50:08 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:50:08 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5179
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:50:08 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:50:47 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:50:47 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:50:47 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:50:59 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:50:59 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:50:59 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:54:58 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:54:58 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5247
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:54:58 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:54:58 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/dotted.html HTTP/1.1" 200 1389094
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:55:00 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:55:00 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:55:00 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:55:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:55:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:55:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5253
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:56:02 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:56:02 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:56:02 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5248
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:56:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:56:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:56:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5242
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:56:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:56:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5239
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:56:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:58:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:58:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:58:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5232
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:58:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/dotted.jpg HTTP/1.1" 200 507108
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:06:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:06:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5251
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:06:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:06:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/dotted.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:07:06 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:07:06 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5248
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:07:06 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:08:41 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:08:41 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5244
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:08:41 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:08:41 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/dotted.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:38:45 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:38:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5325
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:38:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:38:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/dotted.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:38:56 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:38:56 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 5325
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:38:56 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:53:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 200 4059
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:53:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:53:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:13:53:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/dotted.jpg HTTP/1.1" 304 -
